what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1321579086970
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321579087128
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1321579087128
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1321579091516
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1321579094657
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321579094691
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1321579152888
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321579153652
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321579154087
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321579154257
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579179285
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579181066
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1321579238746
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1321579245612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579264454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579275159
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321579275241
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1321579285048
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1321579304743
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Resume",1321579304827
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1321579328774
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321579328804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579329315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579438219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321579443164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579454110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579458775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321579475630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321579475803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321579476027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321579476266
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321579476459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321579476991
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579498699
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579537167
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321579540518
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321579542095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321579545782
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579552111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321579943667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321579977308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321579981544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321579983406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321579995380
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321580003808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321580004004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321580006709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1321580014230
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321580015466
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321580033532
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321580044279
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321580052505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321580057520
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321580057680
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321580063822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321580070728
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321580072074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321580252219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321580258981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321580263548
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321580264131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321580264727
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321580264958
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321580265159
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321580265319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321580265481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321580265631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321580265790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321580265910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321580266103
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321580266289
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321580266479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321580267645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321580274488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321580275516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321580276547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321580280292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321580280460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321580282265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321580289576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321580289776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321580290865
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321580293918
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1321580296208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321580335469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321581620542
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321581622895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321581657491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321581679911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321581976271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321581984385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321582064528
error,log,,,"Unhandled event loop exception",1321585055107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585059763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585062990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585626934
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321585639419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585655300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585666569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321585671421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585672997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585682125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585683717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585684069
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321585687205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585689013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585696747
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321585698233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321585698664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321585699460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321585699930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585712821
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585849556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321585854836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585858523
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585864750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321585870730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321585872645
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.textStart",1321585880060
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.textEnd",1321585881911
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.textEnd",1321585882807
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.select.previous",1321585891644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321585895618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585896823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585921110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585921956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585948177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585966497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585966774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585972614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585972798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585997626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321585997830
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321586035265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321586580758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321586584339
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1321586587112
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321586627884
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321586665114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321586698344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321586698548
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321586700319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321586734689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321586779413
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321586783029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587071794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321587075261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587079087
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587079276
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587088507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587088761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321587093830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321587097938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321587099184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321587109614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587113232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587113439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321587119591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587125859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587126068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321587138018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321587140606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321587148452
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321587150984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321587156898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587165542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587165753
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321587168240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321587185076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587197100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587203852
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321587206547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321587207562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587211776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587211978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321587213677
error,log,,,"Unhandled event loop exception",1321587234113
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587242349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587249579
error,log,,,"Unhandled event loop exception",1321587249723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587249797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587250345
activated,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1321587284130
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321587311789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321587316253
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321587324926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321587328229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321587379416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321587391957
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321587393770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321587404591
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321587412287
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1321587414873
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321587472844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321587485836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321587512459
